30000	1.62745098	0.03795546975
31000	1.722772277	0.0399750135
32000	1.801980198	0.04160848961
33000	1.900990099	0.04366085106
34000	1.99009901	0.04551675042
35000	2.118811881	0.04821015939
36000	2.247524752	0.05091640396
37000	2.42	0.05462240439
38000	2.60782347	0.05862717613
39000	2.818455366	0.0650592076
40000	3.120567376	0.07144831625
41000	3.469387755	0.07884396533
42000	3.933747412	0.08882229265
43000	4.582010582	0.1097312506
43500	4.925053533	0.1169367953
44000	5.399780942	0.1271699113
44500	5.964125561	0.1393849766
45000	6.590126292	0.1530374944
45500	7.413587604	0.1713701993
46000	8.456712673	0.1950521024
46500	9.666221629	0.2231011056
46750	10.28846154	0.2376278411
47000	11.02857143	0.2553136236
47250	11.7037037	0.2716963959
47500	12.38828968	0.2923062374
47750	13.04140127	0.3085525115
48000	13.35494327	0.31655446
48250	13.65733114	0.324288607
48500	13.57495881	0.3224654052
48750	13.19286872	0.3129782825
49000	12.72292994	0.3015498281
49250	12.06471495	0.2852344031
49500	11.3880597	0.2687998634
49750	10.70911722	0.2488548697
50000	9.929775281	0.2306647925
50500	8.701986755	0.202028418
51000	7.616060226	0.1771216823
51500	6.714975845	0.1534416471
52000	5.988372093	0.1371319311
53000	4.844789357	0.1120853338
54000	4.058127018	0.09178752782
55000	3.434554974	0.07826339607
56000	3.002070393	0.06907106635
57000	2.633196721	0.05930656902
58000	2.340425532	0.05302392182
59000	2.117527862	0.04833166195
60000	1.905717151	0.04384317096
61000	1.755265797	0.03952836535
62000	1.614844534	0.0365549353
63000	1.475247525	0.03355883454
64000	1.376237624	0.0314870341
65000	1.287128713	0.02963357826
66000	1.207920792	0.0279967055
67000	1.138613861	0.02561302734
68000	1.059405941	0.02393582878
69000	1.00990099	0.02289161114
70000	0.9504950495	0.0214141933
